;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
155,-0.01445,2.451,0.00482547
156,-0.01444,2.48441,0.00482547
157,-0.01443,2.48441,0.00482547
158,-0.01442,2.48441,0.00799956
159,-0.01441,2.48441,0.00799956
160,-0.0144,2.50111,0.00958661
161,-0.01439,2.50111,0.0111737
162,-0.01438,2.50111,0.0111737
163,-0.01437,2.50111,0.0127607
164,-0.01436,2.51782,0.0175218
165,-0.01435,2.50111,0.0191089
166,-0.01434,2.53452,0.0206959
167,-0.01433,2.53452,0.0206959
168,-0.01432,2.53452,0.02387
169,-0.01431,2.53452,0.0270441
170,-0.0143,2.53452,0.0286312
171,-0.01429,2.53452,0.0302182
172,-0.01428,2.53452,0.0318053
173,-0.01427,2.53452,0.0349793
174,-0.01426,2.55122,0.0349793
175,-0.01425,2.55122,0.0381534
176,-0.01424,2.53452,0.0429146
177,-0.01423,2.58463,0.0460887
178,-0.01422,2.58463,0.0476757
179,-0.01421,2.58463,0.0508498
180,-0.0142,2.58463,0.0540239
181,-0.01419,2.58463,0.055611
182,-0.01418,2.58463,0.058785
183,-0.01417,2.60133,0.0603721
184,-0.01416,2.60133,0.0635462
185,-0.01415,2.60133,0.0683073
186,-0.01414,2.60133,0.0698944
187,-0.01413,2.60133,0.0730685
188,-0.01412,2.60133,0.0762426
189,-0.01411,2.60133,0.0778296
190,-0.0141,2.60133,0.0810037
191,-0.01409,2.61804,0.0841778
192,-0.01408,2.61804,0.0873519
193,-0.01407,2.61804,0.0889389
194,-0.01406,2.61804,0.0937001
195,-0.01405,2.61804,0.0968742
196,-0.01404,2.61804,0.101635
197,-0.01403,2.61804,0.101635
198,-0.01402,2.61804,0.104809
199,-0.01401,2.63474,0.107983
200,-0.014,2.63474,0.111158
201,-0.01399,2.63474,0.114332
202,-0.01398,2.63474,0.117506
203,-0.01397,2.63474,0.12068
204,-0.01396,2.63474,0.127028
205,-0.01395,2.63474,0.130202
206,-0.01394,2.63474,0.130202
207,-0.01393,2.63474,0.134963
208,-0.01392,2.65145,0.138137
209,-0.01391,2.65145,0.141311
210,-0.0139,2.63474,0.146073
211,-0.01389,2.66815,0.149247
212,-0.01388,2.66815,0.152421
213,-0.01387,2.63474,0.155595
214,-0.01386,2.65145,0.158769
215,-0.01385,2.65145,0.161943
216,-0.01384,2.66815,0.165117
217,-0.01383,2.66815,0.166704
218,-0.01382,2.66815,0.173052
219,-0.01381,2.66815,0.176226
220,-0.0138,2.66815,0.179401
221,-0.01379,2.66815,0.182575
222,-0.01378,2.66815,0.185749
