;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
145,-0.01455,1.78285,0.4
146,-0.01454,1.79956,0.403174
147,-0.01453,1.79956,0.407935
148,-0.01452,1.79956,0.411109
149,-0.01451,1.79956,0.414283
150,-0.0145,1.79956,0.420632
151,-0.01449,1.79956,0.423806
152,-0.01448,1.83296,0.428567
153,-0.01447,1.81626,0.433328
154,-0.01446,1.84967,0.438089
155,-0.01445,1.83296,0.441263
156,-0.01444,1.83296,0.444437
157,-0.01443,1.83296,0.447611
158,-0.01442,1.79956,0.452373
159,-0.01441,1.79956,0.455547
160,-0.0144,1.79956,0.460308
161,-0.01439,1.83296,0.463482
162,-0.01438,1.81626,0.466656
163,-0.01437,1.81626,0.473004
164,-0.01436,1.81626,0.477765
165,-0.01435,1.81626,0.480939
166,-0.01434,1.81626,0.484113
167,-0.01433,1.81626,0.487288
168,-0.01432,1.81626,0.493636
169,-0.01431,1.81626,0.49681
170,-0.0143,1.81626,0.499984
171,-0.01429,1.81626,0.504745
172,-0.01428,1.83296,0.509506
173,-0.01427,1.83296,0.514267
174,-0.01426,1.83296,0.517441
175,-0.01425,1.83296,0.520616
176,-0.01424,1.83296,0.52379
177,-0.01423,1.83296,0.531725
178,-0.01422,1.83296,0.533312
179,-0.01421,1.83296,0.538073
180,-0.0142,1.83296,0.541247
181,-0.01419,1.83296,0.544421
182,-0.01418,1.83296,0.550769
183,-0.01417,1.83296,0.555531
184,-0.01416,1.83296,0.558705
185,-0.01415,1.83296,0.561879
186,-0.01414,1.83296,0.56664
187,-0.01413,1.83296,0.569814
188,-0.01412,1.83296,0.574575
189,-0.01411,1.83296,0.579336
190,-0.0141,1.83296,0.58251
191,-0.01409,1.83296,0.585684
192,-0.01408,1.83296,0.592033
193,-0.01407,1.83296,0.595207
194,-0.01406,1.83296,0.598381
195,-0.01405,1.86637,0.604729
196,-0.01404,1.84967,0.607903
197,-0.01403,1.84967,0.612664
198,-0.01402,1.84967,0.614251
199,-0.01401,1.84967,0.620599
200,-0.014,1.84967,0.625361
201,-0.01399,1.84967,0.625361
202,-0.01398,1.84967,0.633296
203,-0.01397,1.84967,0.634883
204,-0.01396,1.84967,0.641231
205,-0.01395,1.84967,0.644405
206,-0.01394,1.84967,0.647579
207,-0.01393,1.84967,0.65234
208,-0.01392,1.84967,0.657102
209,-0.01391,1.84967,0.661863
210,-0.0139,1.84967,0.666624
211,-0.01389,1.84967,0.668211
212,-0.01388,1.84967,0.674559
213,-0.01387,1.84967,0.677733
214,-0.01386,1.84967,0.682494
215,-0.01385,1.84967,0.685668
216,-0.01384,1.84967,0.688842
217,-0.01383,1.84967,0.695191
218,-0.01382,1.86637,0.698365
219,-0.01381,1.84967,0.701539
220,-0.0138,1.88307,0.707887
221,-0.01379,1.86637,0.711061
222,-0.01378,1.86637,0.714235
223,-0.01377,1.88307,0.720583
224,-0.01376,1.84967,0.723757
225,-0.01375,1.86637,0.726932
226,-0.01374,1.88307,0.730106
227,-0.01373,1.84967,0.736454
228,-0.01372,1.88307,0.739628
229,-0.01371,1.86637,0.744389
230,-0.0137,1.86637,0.747563
231,-0.01369,1.86637,0.752324
232,-0.01368,1.86637,0.755498
233,-0.01367,1.86637,0.761847
234,-0.01366,1.86637,0.765021
235,-0.01365,1.86637,0.769782
236,-0.01364,1.86637,0.772956
237,-0.01363,1.86637,0.77613
238,-0.01362,1.86637,0.780891
239,-0.01361,1.86637,0.785652
240,-0.0136,1.86637,0.790413
241,-0.01359,1.88307,0.793588
242,-0.01358,1.88307,0.798349
243,-0.01357,1.88307,0.801523
244,-0.01356,1.88307,0.809458
245,-0.01355,1.88307,0.811045
246,-0.01354,1.89978,0.817393
247,-0.01353,1.86637,0.81898
248,-0.01352,1.89978,0.822154
249,-0.01351,1.86637,0.826915
250,-0.0135,1.88307,0.83009
251,-0.01349,1.88307,0.836438
252,-0.01348,1.88307,0.839612
253,-0.01347,1.88307,0.844373
254,-0.01346,1.88307,0.847547
255,-0.01345,1.88307,0.850721
