;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
166,-0.01434,1.89978,0.44285
167,-0.01433,1.89978,0.444437
168,-0.01432,1.88307,0.447611
169,-0.01431,1.88307,0.455547
170,-0.0143,1.88307,0.457134
171,-0.01429,1.88307,0.460308
172,-0.01428,1.88307,0.466656
173,-0.01427,1.88307,0.46983
174,-0.01426,1.88307,0.473004
175,-0.01425,1.88307,0.477765
176,-0.01424,1.91648,0.484113
177,-0.01423,1.89978,0.4857
178,-0.01422,1.89978,0.488875
179,-0.01421,1.89978,0.492049
180,-0.0142,1.89978,0.49681
181,-0.01419,1.89978,0.499984
182,-0.01418,1.89978,0.507919
183,-0.01417,1.89978,0.509506
184,-0.01416,1.89978,0.51268
185,-0.01415,1.89978,0.519028
186,-0.01414,1.89978,0.522203
187,-0.01413,1.89978,0.525377
188,-0.01412,1.89978,0.530138
189,-0.01411,1.89978,0.533312
190,-0.0141,1.89978,0.53966
191,-0.01409,1.89978,0.541247
192,-0.01408,1.89978,0.546008
193,-0.01407,1.89978,0.549182
194,-0.01406,1.89978,0.553944
195,-0.01405,1.89978,0.560292
196,-0.01404,1.89978,0.561879
197,-0.01403,1.89978,0.56664
198,-0.01402,1.89978,0.569814
199,-0.01401,1.91648,0.572988
200,-0.014,1.91648,0.580923
201,-0.01399,1.91648,0.584097
202,-0.01398,1.91648,0.587271
203,-0.01397,1.91648,0.590446
204,-0.01396,1.91648,0.59362
205,-0.01395,1.91648,0.599968
206,-0.01394,1.91648,0.601555
207,-0.01393,1.91648,0.607903
208,-0.01392,1.91648,0.611077
209,-0.01391,1.91648,0.617425
210,-0.0139,1.91648,0.620599
211,-0.01389,1.91648,0.623774
212,-0.01388,1.91648,0.630122
213,-0.01387,1.91648,0.633296
214,-0.01386,1.91648,0.63647
215,-0.01385,1.91648,0.639644
216,-0.01384,1.91648,0.642818
217,-0.01383,1.91648,0.649166
218,-0.01382,1.91648,0.65234
219,-0.01381,1.91648,0.658689
220,-0.0138,1.91648,0.661863
221,-0.01379,1.91648,0.66345
222,-0.01378,1.91648,0.669798
223,-0.01377,1.91648,0.672972
224,-0.01376,1.91648,0.674559
225,-0.01375,1.91648,0.682494
226,-0.01374,1.91648,0.684081
227,-0.01373,1.91648,0.690429
228,-0.01372,1.94989,0.692017
229,-0.01371,1.93319,0.698365
230,-0.0137,1.93319,0.701539
231,-0.01369,1.93319,0.707887
232,-0.01368,1.93319,0.711061
233,-0.01367,1.93319,0.714235
234,-0.01366,1.93319,0.718996
235,-0.01365,1.93319,0.72217
236,-0.01364,1.93319,0.725344
237,-0.01363,1.93319,0.730106
238,-0.01362,1.93319,0.734867
239,-0.01361,1.93319,0.738041
240,-0.0136,1.93319,0.742802
241,-0.01359,1.93319,0.745976
242,-0.01358,1.93319,0.750737
243,-0.01357,1.93319,0.753911
244,-0.01356,1.94989,0.76026
245,-0.01355,1.94989,0.763434
246,-0.01354,1.94989,0.768195
247,-0.01353,1.94989,0.771369
248,-0.01352,1.94989,0.774543
249,-0.01351,1.94989,0.779304
250,-0.0135,1.93319,0.784065
251,-0.01349,1.96659,0.788826
252,-0.01348,1.94989,0.792
253,-0.01347,1.94989,0.798349
254,-0.01346,1.94989,0.799936
255,-0.01345,1.94989,0.80311
256,-0.01344,1.94989,0.811045
257,-0.01343,1.94989,0.812632
258,-0.01342,1.94989,0.817393
259,-0.01341,1.94989,0.820567
260,-0.0134,1.94989,0.823741
261,-0.01339,1.94989,0.828502
262,-0.01338,1.94989,0.831677
263,-0.01337,1.94989,0.838025
264,-0.01336,1.94989,0.841199
265,-0.01335,2,0.844373
266,-0.01334,2,0.850721
267,-0.01333,1.94989,0.852308
268,-0.01332,1.96659,0.860243
269,-0.01331,1.96659,0.86183
270,-0.0133,1.96659,0.866592
271,-0.01329,1.96659,0.869766
272,-0.01328,1.96659,0.87294
273,-0.01327,1.96659,0.876114
274,-0.01326,1.94989,0.880875
275,-0.01325,1.94989,0.885636
276,-0.01324,1.94989,0.890397
277,-0.01323,1.96659,0.893571
278,-0.01322,1.96659,0.898333
279,-0.01321,1.96659,0.903094
280,-0.0132,2,0.906268
281,-0.01319,2,0.912616
282,-0.01318,2,0.91579
283,-0.01317,2,0.920551
284,-0.01316,2,0.923725
285,-0.01315,2,0.926899
286,-0.01314,2,0.933248
287,-0.01313,2,0.938009
288,-0.01312,2,0.933248
