;Scopy version	f4beeb1
;Exported on	Wednesday February 21/02/2024
;Device	M2K
;Nr of samples	3200
;Sample rate	1e+08
;Tool	Oscilloscope
;Additional Information	
Sample	Time(S)	CH1(V)	CH2(V)
223	-5.58e-06	1.25711	1.26125
224	-5.57e-06	1.25987	1.26125
225	-5.56e-06	1.25987	1.25711
226	-5.55e-06	1.26125	1.26401
227	-5.54e-06	1.25573	1.25849
228	-5.53e-06	1.26263	1.25987
229	-5.52e-06	1.25987	1.25987
230	-5.51e-06	1.25849	1.25987
231	-5.5e-06	1.25987	1.25987
232	-5.49e-06	1.25849	1.26677
233	-5.48e-06	1.25849	1.25849
234	-5.47e-06	1.25711	1.26125
235	-5.46e-06	1.25849	1.26125
236	-5.45e-06	1.25849	1.25987
237	-5.44e-06	1.25573	1.25987
238	-5.43e-06	1.25849	1.26401
239	-5.42e-06	1.25573	1.25711
240	-5.41e-06	1.25987	1.25849
241	-5.4e-06	1.25711	1.25987
242	-5.39e-06	1.26263	1.25987
243	-5.38e-06	1.25435	1.26125
244	-5.37e-06	1.25711	1.25711
245	-5.36e-06	1.25849	1.25849
246	-5.35e-06	1.25849	1.26401
247	-5.34e-06	1.25711	1.26125
248	-5.33e-06	1.25987	1.25987
249	-5.32e-06	1.25987	1.25849
250	-5.31e-06	1.25849	1.25987
251	-5.3e-06	1.26125	1.25987
252	-5.29e-06	1.25849	1.25987
253	-5.28e-06	1.25849	1.25849
254	-5.27e-06	1.26125	1.25849
255	-5.26e-06	1.25849	1.25711
256	-5.25e-06	1.25849	1.25849
257	-5.24e-06	1.25573	1.25849
258	-5.23e-06	1.25849	1.26401
259	-5.22e-06	1.25849	1.25849
260	-5.21e-06	1.25711	1.25987
261	-5.2e-06	1.25849	1.25849
262	-5.19e-06	1.25987	1.25987
263	-5.18e-06	1.25711	1.25849
264	-5.17e-06	1.25711	1.25987
265	-5.16e-06	1.25711	1.25987
266	-5.15e-06	1.25435	1.26125
267	-5.14e-06	1.25435	1.26125
268	-5.13e-06	1.25849	1.25849
269	-5.12e-06	1.25849	1.25849
270	-5.11e-06	1.25573	1.26125
271	-5.1e-06	1.25297	1.26401
272	-5.09e-06	1.25573	1.25987
273	-5.08e-06	1.25573	1.25849
274	-5.07e-06	1.25987	1.25987
275	-5.06e-06	1.25711	1.25849
276	-5.05e-06	1.25849	1.25711
277	-5.04e-06	1.25711	1.25987
278	-5.03e-06	1.25711	1.25987
279	-5.02e-06	1.26125	1.25987
280	-5.01e-06	1.25849	1.25849
281	-5e-06	1.25711	1.25711
282	-4.99e-06	1.25849	1.26125
283	-4.98e-06	1.25849	1.25987
284	-4.97e-06	1.25711	1.25987
285	-4.96e-06	1.25987	1.25711
286	-4.95e-06	1.25711	1.26125
287	-4.94e-06	1.25711	1.25849
288	-4.93e-06	1.25987	1.25849
289	-4.92e-06	1.25987	1.25987
290	-4.91e-06	1.25849	1.25987
291	-4.9e-06	1.25849	1.26125
292	-4.89e-06	1.25987	1.25849
293	-4.88e-06	1.25849	1.25849
294	-4.87e-06	1.25435	1.25987
295	-4.86e-06	1.25573	1.26125
296	-4.85e-06	1.25711	1.25849
297	-4.84e-06	1.25573	1.26125
298	-4.83e-06	1.25711	1.26539
299	-4.82e-06	1.25711	1.25849
300	-4.81e-06	1.25849	1.26125
301	-4.8e-06	1.25849	1.26401
302	-4.79e-06	1.25711	1.26125
303	-4.78e-06	1.25849	1.25987
304	-4.77e-06	1.25711	1.26401
305	-4.76e-06	1.25849	1.25849
306	-4.75e-06	1.25849	1.26539
307	-4.74e-06	1.25711	1.25987
308	-4.73e-06	1.25849	1.25987
309	-4.72e-06	1.25573	1.25987
310	-4.71e-06	1.25435	1.25987
311	-4.7e-06	1.25849	1.25711
312	-4.69e-06	1.25711	1.25849
313	-4.68e-06	1.25573	1.25849
314	-4.67e-06	1.25849	1.25987
315	-4.66e-06	1.25987	1.25711
316	-4.65e-06	1.25711	1.25987
317	-4.64e-06	1.25849	1.26401
318	-4.63e-06	1.25987	1.25849
319	-4.62e-06	1.25711	1.26125
320	-4.61e-06	1.25711	1.26125
321	-4.6e-06	1.25435	1.25849
322	-4.59e-06	1.25987	1.26539
323	-4.58e-06	1.25711	1.25987
324	-4.57e-06	1.25987	1.26125
325	-4.56e-06	1.25849	1.25987
326	-4.55e-06	1.25849	1.26125
327	-4.54e-06	1.25711	1.25987
328	-4.53e-06	1.25849	1.25987
329	-4.52e-06	1.25849	1.25987
330	-4.51e-06	1.25849	1.26401
331	-4.5e-06	1.25711	1.25987
332	-4.49e-06	1.25987	1.26401
333	-4.48e-06	1.25987	1.26125
334	-4.47e-06	1.25711	1.26125
335	-4.46e-06	1.25573	1.26125
336	-4.45e-06	1.25711	1.25987
337	-4.44e-06	1.25711	1.26125
338	-4.43e-06	1.26125	1.26125
339	-4.42e-06	1.25711	1.25849
340	-4.41e-06	1.25711	1.26125
341	-4.4e-06	1.25849	1.26539
342	-4.39e-06	1.25711	1.25987
343	-4.38e-06	1.25849	1.26401
344	-4.37e-06	1.25849	1.26125
345	-4.36e-06	1.25849	1.25711
346	-4.35e-06	1.25711	1.26125
347	-4.34e-06	1.26263	1.25987
348	-4.33e-06	1.25711	1.25987
349	-4.32e-06	1.25711	1.25987
350	-4.31e-06	1.25849	1.26401
351	-4.3e-06	1.25849	1.25849
352	-4.29e-06	1.25849	1.25987
353	-4.28e-06	1.25849	1.25849
354	-4.27e-06	1.25711	1.26125
355	-4.26e-06	1.26125	1.26125
356	-4.25e-06	1.25849	1.26401
357	-4.24e-06	1.25849	1.25987
358	-4.23e-06	1.25987	1.26539
359	-4.22e-06	1.25849	1.26125
360	-4.21e-06	1.25573	1.25849
361	-4.2e-06	1.25987	1.25849
362	-4.19e-06	1.25849	1.26125
363	-4.18e-06	1.25849	1.25987
364	-4.17e-06	1.25849	1.26401
365	-4.16e-06	1.25435	1.25987
366	-4.15e-06	1.25573	1.26125
367	-4.14e-06	1.25711	1.25987
368	-4.13e-06	1.25711	1.25987
369	-4.12e-06	1.25573	1.26401
370	-4.11e-06	1.25849	1.26125
371	-4.1e-06	1.25987	1.26401
372	-4.09e-06	1.25987	1.25987
373	-4.08e-06	1.25987	1.25987
374	-4.07e-06	1.25987	1.26125
375	-4.06e-06	1.25987	1.25849
376	-4.05e-06	1.26263	1.25987
377	-4.04e-06	1.26263	1.25987
378	-4.03e-06	1.25987	1.25987
379	-4.02e-06	1.25987	1.25987
380	-4.01e-06	1.25987	1.25849
381	-4e-06	1.25849	1.25987
382	-3.99e-06	1.25573	1.26401
383	-3.98e-06	1.25435	1.25849
384	-3.97e-06	1.26125	1.25849
385	-3.96e-06	1.25987	1.25987
386	-3.95e-06	1.25711	1.25987
387	-3.94e-06	1.25987	1.25849
388	-3.93e-06	1.25987	1.25849
389	-3.92e-06	1.25711	1.26125
390	-3.91e-06	1.25849	1.26125
391	-3.9e-06	1.25711	1.25711
392	-3.89e-06	1.25849	1.26401
393	-3.88e-06	1.25711	1.26125
394	-3.87e-06	1.25849	1.26125
395	-3.86e-06	1.25849	1.25987
396	-3.85e-06	1.25987	1.25711
397	-3.84e-06	1.25711	1.26125
398	-3.83e-06	1.25987	1.26401
399	-3.82e-06	1.25435	1.25987
400	-3.81e-06	1.25987	1.26401
401	-3.8e-06	1.25987	1.25711
402	-3.79e-06	1.25987	1.25987
403	-3.78e-06	1.25849	1.26125
404	-3.77e-06	1.25435	1.25849
405	-3.76e-06	1.25573	1.25987
406	-3.75e-06	1.25987	1.25849
407	-3.74e-06	1.25711	1.25849
408	-3.73e-06	1.25711	1.25987
409	-3.72e-06	1.25297	1.25711
410	-3.71e-06	1.25711	1.25849
411	-3.7e-06	1.25573	1.25987
412	-3.69e-06	1.25849	1.26401
413	-3.68e-06	1.25711	1.25987
414	-3.67e-06	1.25573	1.26125
415	-3.66e-06	1.25711	1.25849
416	-3.65e-06	1.25849	1.25849
417	-3.64e-06	1.25573	1.26125
418	-3.63e-06	1.25435	1.26125
419	-3.62e-06	1.25711	1.25987
420	-3.61e-06	1.25711	1.25849
421	-3.6e-06	1.25987	1.26401
422	-3.59e-06	1.25711	1.25849
423	-3.58e-06	1.25573	1.25987
424	-3.57e-06	1.25849	1.26401
425	-3.56e-06	1.25711	1.25711
426	-3.55e-06	1.25573	1.25987
427	-3.54e-06	1.25849	1.25987
428	-3.53e-06	1.25849	1.25987
429	-3.52e-06	1.25573	1.26125
430	-3.51e-06	1.25849	1.26125
431	-3.5e-06	1.25849	1.25849
432	-3.49e-06	1.25711	1.26125
433	-3.48e-06	1.25573	1.25987
434	-3.47e-06	1.25849	1.25987
435	-3.46e-06	1.25987	1.25987
436	-3.45e-06	1.25987	1.25849
437	-3.44e-06	1.25849	1.25987
438	-3.43e-06	1.25849	1.26539
439	-3.42e-06	1.25573	1.25849
440	-3.41e-06	1.25849	1.25987
441	-3.4e-06	1.25573	1.26125
442	-3.39e-06	1.25711	1.26125
443	-3.38e-06	1.25711	1.25849
444	-3.37e-06	1.25573	1.26125
445	-3.36e-06	1.25849	1.25849
446	-3.35e-06	1.25849	1.26539
447	-3.34e-06	1.25573	1.25987
448	-3.33e-06	1.25711	1.25987
449	-3.32e-06	1.25435	1.25987
450	-3.31e-06	1.25573	1.26539
451	-3.3e-06	1.25849	1.26125
452	-3.29e-06	1.25573	1.25849
453	-3.28e-06	1.25711	1.26125
454	-3.27e-06	1.25849	1.26125
455	-3.26e-06	1.25711	1.25711
456	-3.25e-06	1.25849	1.26125
457	-3.24e-06	1.25435	1.25987
458	-3.23e-06	1.25297	1.25987
459	-3.22e-06	1.25573	1.25987
460	-3.21e-06	1.25297	1.25987
461	-3.2e-06	1.25711	1.26125
462	-3.19e-06	1.25435	1.26539
463	-3.18e-06	1.25573	1.25849
464	-3.17e-06	1.25987	1.25849
465	-3.16e-06	1.25435	1.25987
466	-3.15e-06	1.25849	1.26125
467	-3.14e-06	1.25435	1.26125
468	-3.13e-06	1.25849	1.25987
469	-3.12e-06	1.25573	1.26125
470	-3.11e-06	1.25711	1.25849
471	-3.1e-06	1.25987	1.25849
472	-3.09e-06	1.25987	1.25987
473	-3.08e-06	1.25573	1.25849
474	-3.07e-06	1.25987	1.26539
475	-3.06e-06	1.25849	1.25849
476	-3.05e-06	1.25987	1.25987
477	-3.04e-06	1.25711	1.26125
478	-3.03e-06	1.25711	1.25987
479	-3.02e-06	1.25711	1.25987
480	-3.01e-06	1.25849	1.26401
481	-3e-06	1.25849	1.25987
482	-2.99e-06	1.25987	1.25987
483	-2.98e-06	1.25849	1.25849
484	-2.97e-06	1.25711	1.25987
485	-2.96e-06	1.25711	1.25987
486	-2.95e-06	1.25711	1.26125
487	-2.94e-06	1.25987	1.26401
488	-2.93e-06	1.25987	1.25987
489	-2.92e-06	1.25849	1.26125
490	-2.91e-06	1.25573	1.26401
491	-2.9e-06	1.25849	1.25849
492	-2.89e-06	1.25573	1.25849
493	-2.88e-06	1.25711	1.25987
494	-2.87e-06	1.25711	1.26125
495	-2.86e-06	1.25711	1.25987
496	-2.85e-06	1.25849	1.25987
497	-2.84e-06	1.25573	1.25987
498	-2.83e-06	1.25435	1.26401
499	-2.82e-06	1.25849	1.25987
500	-2.81e-06	1.25573	1.25849
501	-2.8e-06	1.25711	1.26125
502	-2.79e-06	1.25573	1.26125
503	-2.78e-06	1.25297	1.25849
504	-2.77e-06	1.25987	1.26125
505	-2.76e-06	1.25849	1.25987
506	-2.75e-06	1.25849	1.26539
507	-2.74e-06	1.25849	1.26401
508	-2.73e-06	1.25711	1.25849
509	-2.72e-06	1.25987	1.25987
510	-2.71e-06	1.25849	1.26401
511	-2.7e-06	1.25573	1.25987
512	-2.69e-06	1.25987	1.25987
513	-2.68e-06	1.25849	1.25987
514	-2.67e-06	1.25849	1.26125
515	-2.66e-06	1.25849	1.26125
516	-2.65e-06	1.25297	1.25987
517	-2.64e-06	1.25573	1.26401
518	-2.63e-06	1.25849	1.26125
519	-2.62e-06	1.25849	1.26125
520	-2.61e-06	1.25849	1.26401
521	-2.6e-06	1.25849	1.26125
522	-2.59e-06	1.25573	1.25987
523	-2.58e-06	1.25849	1.25987
524	-2.57e-06	1.25849	1.25711
525	-2.56e-06	1.26263	1.25849
526	-2.55e-06	1.25987	1.26125
527	-2.54e-06	1.25573	1.25987
528	-2.53e-06	1.25849	1.26125
529	-2.52e-06	1.25573	1.26125
530	-2.51e-06	1.25849	1.26125
531	-2.5e-06	1.25573	1.25987
532	-2.49e-06	1.25849	1.26401
533	-2.48e-06	1.25711	1.25987
534	-2.47e-06	1.25711	1.26401
535	-2.46e-06	1.25849	1.25849
536	-2.45e-06	1.25573	1.25987
537	-2.44e-06	1.25711	1.25987
538	-2.43e-06	1.26125	1.26125
539	-2.42e-06	1.26125	1.25849
540	-2.41e-06	1.25711	1.25711
541	-2.4e-06	1.25711	1.25987
542	-2.39e-06	1.25435	1.25987
543	-2.38e-06	1.25711	1.25987
544	-2.37e-06	1.25849	1.26125
545	-2.36e-06	1.25849	1.25849
546	-2.35e-06	1.26125	1.26539
547	-2.34e-06	1.25711	1.25987
548	-2.33e-06	1.25987	1.25849
549	-2.32e-06	1.25573	1.25849
550	-2.31e-06	1.25849	1.26125
551	-2.3e-06	1.25849	1.25849
552	-2.29e-06	1.25987	1.26401
553	-2.28e-06	1.25849	1.26125
554	-2.27e-06	1.25987	1.25849
555	-2.26e-06	1.25573	1.25987
556	-2.25e-06	1.25849	1.25849
557	-2.24e-06	1.25573	1.25987
558	-2.23e-06	1.26125	1.26539
559	-2.22e-06	1.25849	1.25849
560	-2.21e-06	1.25711	1.25987
561	-2.2e-06	1.25711	1.26125
562	-2.19e-06	1.25711	1.25849
563	-2.18e-06	1.25849	1.25849
564	-2.17e-06	1.25987	1.25987
565	-2.16e-06	1.25711	1.25849
566	-2.15e-06	1.25435	1.26539
567	-2.14e-06	1.25711	1.25987
568	-2.13e-06	1.25711	1.25711
569	-2.12e-06	1.25711	1.26125
570	-2.11e-06	1.25849	1.25987
571	-2.1e-06	1.25849	1.25987
572	-2.09e-06	1.26125	1.25987
573	-2.08e-06	1.25711	1.25849
574	-2.07e-06	1.26125	1.25987
575	-2.06e-06	1.25573	1.25711
576	-2.05e-06	1.25849	1.25987
577	-2.04e-06	1.25711	1.25711
578	-2.03e-06	1.25849	1.25987
579	-2.02e-06	1.25573	1.25849
580	-2.01e-06	1.25711	1.26125
581	-2e-06	1.25849	1.25849
582	-1.99e-06	1.25573	1.26401
583	-1.98e-06	1.25711	1.25987
584	-1.97e-06	1.25849	1.25987
585	-1.96e-06	1.25987	1.25987
586	-1.95e-06	1.25849	1.26401
587	-1.94e-06	1.26125	1.26125
588	-1.93e-06	1.26125	1.25987
589	-1.92e-06	1.25573	1.25987
590	-1.91e-06	1.26125	1.26125
591	-1.9e-06	1.26125	1.25987
592	-1.89e-06	1.25711	1.25987
593	-1.88e-06	1.25573	1.26125
594	-1.87e-06	1.25849	1.25849
595	-1.86e-06	1.25849	1.26401
596	-1.85e-06	1.25711	1.25987
597	-1.84e-06	1.25711	1.25987
598	-1.83e-06	1.25849	1.26401
599	-1.82e-06	1.25711	1.25849
600	-1.81e-06	1.25573	1.25849
601	-1.8e-06	1.25573	1.25987
602	-1.79e-06	1.25711	1.25849
603	-1.78e-06	1.25573	1.26125
604	-1.77e-06	1.25987	1.25987
605	-1.76e-06	1.25435	1.26125
606	-1.75e-06	1.25435	1.26125
607	-1.74e-06	1.25849	1.25849
608	-1.73e-06	1.25849	1.25435
609	-1.72e-06	1.25711	1.25849
610	-1.71e-06	1.25711	1.25849
611	-1.7e-06	1.25711	1.25987
612	-1.69e-06	1.25849	1.26125
613	-1.68e-06	1.25297	1.26125
614	-1.67e-06	1.25711	1.25987
615	-1.66e-06	1.25849	1.26125
616	-1.65e-06	1.25435	1.25849
617	-1.64e-06	1.25297	1.25987
618	-1.63e-06	1.26125	1.26125
619	-1.62e-06	1.25711	1.25711
620	-1.61e-06	1.25849	1.25987
621	-1.6e-06	1.25849	1.25849
622	-1.59e-06	1.25435	1.25987
623	-1.58e-06	1.25987	1.26125
624	-1.57e-06	1.25849	1.25849
625	-1.56e-06	1.25987	1.25987
626	-1.55e-06	1.25711	1.26401
627	-1.54e-06	1.25711	1.25987
628	-1.53e-06	1.25573	1.26125
629	-1.52e-06	1.25573	1.25849
630	-1.51e-06	1.25573	1.25987
631	-1.5e-06	1.25711	1.25987
632	-1.49e-06	1.25711	1.25987
633	-1.48e-06	1.25849	1.26125
634	-1.47e-06	1.25435	1.26125
635	-1.46e-06	1.25849	1.25987
636	-1.45e-06	1.25849	1.26125
637	-1.44e-06	1.25711	1.25987
638	-1.43e-06	1.25435	1.26125
639	-1.42e-06	1.25573	1.26125
640	-1.41e-06	1.25711	1.25711
641	-1.4e-06	1.25849	1.25849
642	-1.39e-06	1.25849	1.25711
643	-1.38e-06	1.25573	1.25849
644	-1.37e-06	1.25297	1.26125
645	-1.36e-06	1.25711	1.25849
646	-1.35e-06	1.26125	1.26539
647	-1.34e-06	1.25987	1.25849
648	-1.33e-06	1.25849	1.26125
649	-1.32e-06	1.25435	1.26125
650	-1.31e-06	1.25711	1.25987
651	-1.3e-06	1.25435	1.26401
652	-1.29e-06	1.25573	1.25711
653	-1.28e-06	1.25573	1.25849
654	-1.27e-06	1.25849	1.26401
655	-1.26e-06	1.25849	1.25987
656	-1.25e-06	1.25849	1.25849
657	-1.24e-06	1.25711	1.26401
658	-1.23e-06	1.25987	1.25987
659	-1.22e-06	1.25849	1.25849
660	-1.21e-06	1.25987	1.25987
661	-1.2e-06	1.25297	1.25711
662	-1.19e-06	1.26125	1.26125
663	-1.18e-06	1.25435	1.26125
664	-1.17e-06	1.25987	1.26125
665	-1.16e-06	1.25711	1.25987
666	-1.15e-06	1.25711	1.26401
667	-1.14e-06	1.25987	1.25987
668	-1.13e-06	1.25849	1.25849
669	-1.12e-06	1.25849	1.25987
670	-1.11e-06	1.25849	1.25987
671	-1.1e-06	1.25711	1.25987
672	-1.09e-06	1.25435	1.26401
673	-1.08e-06	1.25573	1.25987
674	-1.07e-06	1.25849	1.26677
675	-1.06e-06	1.25711	1.25987
676	-1.05e-06	1.25711	1.25711
677	-1.04e-06	1.25849	1.26539
678	-1.03e-06	1.25849	1.25987
679	-1.02e-06	1.25711	1.25987
680	-1.01e-06	1.25711	1.26125
681	-1e-06	1.25297	1.25573
682	-9.9e-07	1.25849	1.26401
683	-9.8e-07	1.26263	1.25849
684	-9.7e-07	1.25849	1.25987
685	-9.6e-07	1.25711	1.26401
686	-9.5e-07	1.25573	1.26125
687	-9.4e-07	1.25711	1.26401
688	-9.3e-07	1.25849	1.26401
