Sample	Time(S)	CH1(V)	CH2(V)
176	-0.001424	0.540171	1.67765
177	-0.001423	0.535617	1.67765
178	-0.001422	0.529544	1.67765
179	-0.001421	0.526508	1.67765
180	-0.00142	0.518918	1.67765
181	-0.001419	0.5174	1.67765
182	-0.001418	0.50981	1.67765
183	-0.001417	0.505256	1.67765
184	-0.001416	0.499184	1.67765
185	-0.001415	0.497666	1.67765
186	-0.001414	0.490075	1.67765
187	-0.001413	0.485521	1.67765
188	-0.001412	0.479449	1.67765
189	-0.001411	0.476413	1.67765
190	-0.00141	0.470341	1.67765
191	-0.001409	0.465787	1.67613
192	-0.001408	0.461232	1.67917
193	-0.001407	0.45516	1.67765
194	-0.001406	0.449088	1.67917
195	-0.001405	0.44757	1.67917
196	-0.001404	0.43998	1.67917
197	-0.001403	0.43239	1.67613
198	-0.001402	0.429354	1.67765
199	-0.001401	0.426317	1.67765
200	-0.0014	0.418727	1.67765
201	-0.001399	0.415691	1.67765
202	-0.001398	0.411137	1.67765
203	-0.001397	0.405065	1.67765
204	-0.001396	0.398993	1.67765
205	-0.001395	0.394439	1.67765
206	-0.001394	0.391402	1.67765
207	-0.001393	0.38533	1.67765
208	-0.001392	0.37774	1.67765
209	-0.001391	0.37774	1.67765
210	-0.00139	0.37015	1.67765
211	-0.001389	0.36256	1.67765
212	-0.001388	0.36256	1.67765
213	-0.001387	0.358005	1.67765
214	-0.001386	0.350415	1.67765
215	-0.001385	0.344343	1.67613
216	-0.001384	0.342825	1.67917
217	-0.001383	0.333717	1.67765
218	-0.001382	0.330681	1.67765
219	-0.001381	0.324609	1.67765
220	-0.00138	0.321572	1.67765
221	-0.001379	0.313982	1.67765
222	-0.001378	0.310946	1.67765
223	-0.001377	0.30791	1.67765
224	-0.001376	0.30032	1.67765
225	-0.001375	0.294248	1.67765
226	-0.001374	0.294248	1.67765
227	-0.001373	0.286657	1.67765
228	-0.001372	0.283621	1.67765
229	-0.001371	0.276031	1.67613
230	-0.00137	0.274513	1.67917
231	-0.001369	0.265405	1.67613
232	-0.001368	0.260851	1.67765
233	-0.001367	0.257815	1.67765
234	-0.001366	0.251742	1.67765
235	-0.001365	0.24567	1.67765
236	-0.001364	0.242634	1.67765
237	-0.001363	0.23808	1.67765
238	-0.001362	0.23049	1.67613
239	-0.001361	0.224418	1.67917
240	-0.00136	0.224418	1.67765
241	-0.001359	0.216827	1.67765
242	-0.001358	0.209237	1.67765
243	-0.001357	0.204683	1.67765
244	-0.001356	0.203165	1.67765
245	-0.001355	0.197093	1.67765
246	-0.001354	0.191021	1.67765
247	-0.001353	0.186466	1.67765
248	-0.001352	0.181912	1.67765
249	-0.001351	0.17584	1.67765
250	-0.00135	0.171286	1.67765
251	-0.001349	0.16825	1.67765
252	-0.001348	0.16066	1.67765
253	-0.001347	0.154588	1.67765
254	-0.001346	0.153069	1.67765
255	-0.001345	0.146997	1.67765
256	-0.001344	0.139407	1.67765
257	-0.001343	0.134853	1.67765
258	-0.001342	0.131817	1.67765
259	-0.001341	0.125745	1.67765
260	-0.00134	0.121191	1.67765
261	-0.001339	0.118154	1.67613
262	-0.001338	0.112082	1.67917
263	-0.001337	0.10601	1.67765
264	-0.001336	0.101456	1.67765
265	-0.001335	0.0984199	1.67917
266	-0.001334	0.0908297	1.67613
267	-0.001333	0.0862755	1.67765
268	-0.001332	0.0832395	1.67765
269	-0.001331	0.0786853	1.67765
270	-0.00133	0.0695771	1.67765
271	-0.001329	0.066541	1.67765
272	-0.001328	0.0635049	1.67765
273	-0.001327	0.0559147	1.67613
274	-0.001326	0.0528786	1.67917
275	-0.001325	0.0468064	1.67613
276	-0.001324	0.0407342	1.67613
277	-0.001323	0.0361801	1.67917
278	-0.001322	0.031626	1.67765
279	-0.001321	0.0285899	1.67765
280	-0.00132	0.0209996	1.67765
281	-0.001319	0.0149275	1.67765
282	-0.001318	0.0118914	1.67765
283	-0.001317	0.0058192	1.67765
284	-0.001316	0.00126507	1.67765
285	-0.001315	-0.00632516	1.67765
286	-0.001314	0.00126507	1.67917
287	-0.001313	0.00733724	1.67613
288	-0.001312	0.0118914	1.67765
289	-0.001311	0.0149275	1.67765
290	-0.00131	0.0209996	1.67765
291	-0.001309	0.0285899	1.67765
292	-0.001308	0.031626	1.67765
293	-0.001307	0.0376981	1.67765
294	-0.001306	0.0422523	1.67765
295	-0.001305	0.0483244	1.67765
296	-0.001304	0.0528786	1.67613
297	-0.001303	0.0559147	1.67917
298	-0.001302	0.0619868	1.67613
299	-0.001301	0.0650229	1.67765
300	-0.0013	0.0710951	1.67765
301	-0.001299	0.0786853	1.67765
302	-0.001298	0.0847575	1.67765
303	-0.001297	0.0847575	1.67765
304	-0.001296	0.0908297	1.67765
305	-0.001295	0.0984199	1.67765
306	-0.001294	0.104492	1.67765
307	-0.001293	0.107528	1.67765
308	-0.001292	0.110564	1.67917
309	-0.001291	0.118154	1.67765
310	-0.00129	0.118154	1.67765
311	-0.001289	0.127263	1.67765
312	-0.001288	0.131817	1.67765
313	-0.001287	0.134853	1.67765
314	-0.001286	0.140925	1.67765
315	-0.001285	0.145479	1.67765
316	-0.001284	0.153069	1.67765
317	-0.001283	0.154588	1.67765
318	-0.001282	0.16066	1.67765
319	-0.001281	0.16825	1.67613
320	-0.00128	0.171286	1.67917
321	-0.001279	0.17584	1.67613
322	-0.001278	0.181912	1.67765
323	-0.001277	0.186466	1.67765
324	-0.001276	0.191021	1.67917
325	-0.001275	0.197093	1.67613
326	-0.001274	0.201647	1.67765
