Sample	Time(S)	CH1(V)	CH2(V)
154	-0.001446	0.64947	0.729024
155	-0.001445	0.644916	0.725988
156	-0.001444	0.64188	0.72447
157	-0.001443	0.635808	0.719916
158	-0.001442	0.632771	0.71688
159	-0.001441	0.623663	0.713844
160	-0.00144	0.622145	0.710808
161	-0.001439	0.616073	0.70929
162	-0.001438	0.610001	0.706254
163	-0.001437	0.605447	0.704736
164	-0.001436	0.602411	0.7017
165	-0.001435	0.59482	0.698664
166	-0.001434	0.588748	0.694109
167	-0.001433	0.58723	0.694109
168	-0.001432	0.57964	0.691073
169	-0.001431	0.573568	0.689555
170	-0.00143	0.570532	0.688037
171	-0.001429	0.567496	0.686519
172	-0.001428	0.561423	0.683483
173	-0.001427	0.553833	0.681965
174	-0.001426	0.550797	0.680447
175	-0.001425	0.544725	0.678929
176	-0.001424	0.540171	0.677411
177	-0.001423	0.535617	0.675893
178	-0.001422	0.531063	0.672857
179	-0.001421	0.52499	0.671339
180	-0.00142	0.518918	0.669821
181	-0.001419	0.5174	0.668303
182	-0.001418	0.50981	0.668303
183	-0.001417	0.503738	0.663749
184	-0.001416	0.499184	0.665267
185	-0.001415	0.496148	0.66223
186	-0.001414	0.490075	0.660712
187	-0.001413	0.484003	0.659194
188	-0.001412	0.480967	0.659194
189	-0.001411	0.474895	0.657676
190	-0.00141	0.470341	0.657676
191	-0.001409	0.465787	0.65464
192	-0.001408	0.459714	0.656158
193	-0.001407	0.45516	0.651604
194	-0.001406	0.449088	0.651604
195	-0.001405	0.44757	0.650086
196	-0.001404	0.43998	0.650086
197	-0.001403	0.43239	0.64705
198	-0.001402	0.429354	0.648568
199	-0.001401	0.426317	0.645532
200	-0.0014	0.420245	0.644014
201	-0.001399	0.415691	0.644014
202	-0.001398	0.412655	0.642496
203	-0.001397	0.406583	0.644014
204	-0.001396	0.400511	0.640978
205	-0.001395	0.395957	0.642496
206	-0.001394	0.389884	0.63946
207	-0.001393	0.38533	0.63946
208	-0.001392	0.37774	0.637942
209	-0.001391	0.37774	0.636424
210	-0.00139	0.368632	0.637942
211	-0.001389	0.365596	0.634906
212	-0.001388	0.36256	0.634906
213	-0.001387	0.354969	0.633388
214	-0.001386	0.350415	0.633388
215	-0.001385	0.345861	0.63187
216	-0.001384	0.342825	0.63187
217	-0.001383	0.336753	0.63187
218	-0.001382	0.330681	0.628833
219	-0.001381	0.326127	0.628833
220	-0.00138	0.321572	0.627315
221	-0.001379	0.317018	0.628833
222	-0.001378	0.310946	0.625797
223	-0.001377	0.309428	0.627315
224	-0.001376	0.301838	0.624279
225	-0.001375	0.295766	0.625797
226	-0.001374	0.29273	0.622761
227	-0.001373	0.288175	0.622761
228	-0.001372	0.280585	0.622761
229	-0.001371	0.277549	0.624279
230	-0.00137	0.274513	0.621243
231	-0.001369	0.266923	0.621243
232	-0.001368	0.260851	0.619725
233	-0.001367	0.257815	0.619725
234	-0.001366	0.251742	0.619725
235	-0.001365	0.24567	0.618207
236	-0.001364	0.242634	0.619725
237	-0.001363	0.239598	0.616689
238	-0.001362	0.232008	0.616689
239	-0.001361	0.224418	0.616689
240	-0.00136	0.224418	0.615171
241	-0.001359	0.216827	0.615171
242	-0.001358	0.209237	0.615171
243	-0.001357	0.206201	0.615171
244	-0.001356	0.203165	0.613653
245	-0.001355	0.197093	0.615171
246	-0.001354	0.192539	0.612135
247	-0.001353	0.187985	0.612135
248	-0.001352	0.181912	0.612135
249	-0.001351	0.177358	0.612135
250	-0.00135	0.172804	0.610617
251	-0.001349	0.169768	0.610617
252	-0.001348	0.162178	0.610617
253	-0.001347	0.154588	0.610617
254	-0.001346	0.154588	0.610617
255	-0.001345	0.148515	0.607581
256	-0.001344	0.140925	0.606063
257	-0.001343	0.136371	0.606063
258	-0.001342	0.133335	0.606063
259	-0.001341	0.127263	0.607581
260	-0.00134	0.122709	0.604545
261	-0.001339	0.116636	0.604545
262	-0.001338	0.110564	0.604545
263	-0.001337	0.107528	0.604545
264	-0.001336	0.102974	0.603027
265	-0.001335	0.0999379	0.603027
266	-0.001334	0.0923477	0.603027
267	-0.001333	0.0862755	0.603027
268	-0.001332	0.0832395	0.601509
269	-0.001331	0.0786853	0.601509
270	-0.00133	0.0695771	0.601509
271	-0.001329	0.066541	0.601509
272	-0.001328	0.0635049	0.599991
273	-0.001327	0.0559147	0.599991
274	-0.001326	0.0528786	0.599991
275	-0.001325	0.0483244	0.599991
276	-0.001324	0.0422523	0.599991
277	-0.001323	0.0361801	0.598473
278	-0.001322	0.033144	0.598473
279	-0.001321	0.0285899	0.598473
280	-0.00132	0.0209996	0.598473
281	-0.001319	0.0149275	0.596955
282	-0.001318	0.0134094	0.596955
283	-0.001317	0.00733724	0.596955
284	-0.001316	-0.000252978	0.596955
