Sample	Time(S)	CH1(V)	CH2(V)
154	-0.001446	0.64947	1.83097
155	-0.001445	0.644916	1.83401
156	-0.001444	0.64188	1.83553
157	-0.001443	0.635808	1.83856
158	-0.001442	0.628217	1.83856
159	-0.001441	0.623663	1.84312
160	-0.00144	0.620627	1.84463
161	-0.001439	0.614555	1.84615
162	-0.001438	0.610001	1.84767
163	-0.001437	0.605447	1.84919
164	-0.001436	0.599375	1.85071
165	-0.001435	0.596338	1.85222
166	-0.001434	0.588748	1.85374
167	-0.001433	0.58723	1.85526
168	-0.001432	0.57964	1.85526
169	-0.001431	0.573568	1.8583
170	-0.00143	0.570532	1.8583
171	-0.001429	0.565978	1.85981
172	-0.001428	0.558387	1.85981
173	-0.001427	0.553833	1.86285
174	-0.001426	0.550797	1.86285
175	-0.001425	0.546243	1.86741
176	-0.001424	0.538653	1.86741
177	-0.001423	0.535617	1.86892
178	-0.001422	0.529544	1.86892
179	-0.001421	0.526508	1.86892
180	-0.00142	0.518918	1.87196
181	-0.001419	0.5174	1.87044
182	-0.001418	0.50981	1.875
183	-0.001417	0.503738	1.87348
184	-0.001416	0.499184	1.875
185	-0.001415	0.496148	1.875
186	-0.001414	0.490075	1.87803
187	-0.001413	0.484003	1.87803
188	-0.001412	0.482485	1.87803
189	-0.001411	0.476413	1.87803
190	-0.00141	0.470341	1.88107
191	-0.001409	0.465787	1.88107
192	-0.001408	0.459714	1.88107
193	-0.001407	0.45516	1.88107
194	-0.001406	0.449088	1.8841
195	-0.001405	0.44757	1.88259
196	-0.001404	0.43998	1.8841
197	-0.001403	0.43239	1.8841
198	-0.001402	0.429354	1.8841
199	-0.001401	0.426317	1.8841
200	-0.0014	0.417209	1.88866
201	-0.001399	0.414173	1.88714
202	-0.001398	0.411137	1.88866
203	-0.001397	0.406583	1.88866
204	-0.001396	0.398993	1.88866
205	-0.001395	0.394439	1.89169
206	-0.001394	0.391402	1.89018
207	-0.001393	0.38533	1.89018
208	-0.001392	0.379258	1.89169
209	-0.001391	0.376222	1.89018
210	-0.00139	0.37015	1.89321
211	-0.001389	0.364078	1.89169
212	-0.001388	0.361042	1.89321
213	-0.001387	0.354969	1.89169
214	-0.001386	0.347379	1.89473
215	-0.001385	0.344343	1.89321
216	-0.001384	0.341307	1.89321
217	-0.001383	0.335235	1.89321
218	-0.001382	0.329163	1.89321
219	-0.001381	0.324609	1.89473
220	-0.00138	0.320054	1.89473
221	-0.001379	0.313982	1.89473
222	-0.001378	0.309428	1.89473
223	-0.001377	0.30791	1.89625
224	-0.001376	0.298802	1.89625
225	-0.001375	0.295766	1.89625
226	-0.001374	0.29273	1.89928
227	-0.001373	0.286657	1.89777
228	-0.001372	0.283621	1.89777
229	-0.001371	0.274513	1.89777
230	-0.00137	0.274513	1.89777
231	-0.001369	0.266923	1.89928
232	-0.001368	0.260851	1.89777
233	-0.001367	0.256297	1.9008
234	-0.001366	0.250224	1.89928
235	-0.001365	0.244152	1.89928
236	-0.001364	0.241116	1.89928
237	-0.001363	0.23808	1.89928
