;Scopy version	f4beeb1
;Exported on	Wednesday February 21/02/2024
;Device	M2K
;Nr of samples	3200
;Sample rate	1e+08
;Tool	Oscilloscope
;Additional Information	
Sample	Time(S)	CH1(V)	CH2(V)
426	-3.55e-06	1.25754	1.26168
427	-3.54e-06	1.25616	1.2603
428	-3.53e-06	1.25892	1.26306
429	-3.52e-06	1.25754	1.25892
430	-3.51e-06	1.25892	1.2603
431	-3.5e-06	1.2603	1.2603
432	-3.49e-06	1.25892	1.2603
433	-3.48e-06	1.2603	1.26444
434	-3.47e-06	1.25892	1.2603
435	-3.46e-06	1.26168	1.26168
436	-3.45e-06	1.2603	1.26168
437	-3.44e-06	1.26444	1.26168
438	-3.43e-06	1.26306	1.2603
439	-3.42e-06	1.2603	1.2603
440	-3.41e-06	1.2603	1.2603
441	-3.4e-06	1.2603	1.26168
442	-3.39e-06	1.25892	1.2603
443	-3.38e-06	1.2603	1.25892
444	-3.37e-06	1.2603	1.25892
445	-3.36e-06	1.25892	1.26168
446	-3.35e-06	1.25754	1.26168
447	-3.34e-06	1.2603	1.26168
448	-3.33e-06	1.2603	1.25892
449	-3.32e-06	1.25754	1.26444
450	-3.31e-06	1.2603	1.25892
451	-3.3e-06	1.26168	1.2603
452	-3.29e-06	1.25892	1.2603
453	-3.28e-06	1.26306	1.26306
454	-3.27e-06	1.26306	1.25892
455	-3.26e-06	1.26168	1.2603
456	-3.25e-06	1.26306	1.26168
457	-3.24e-06	1.26444	1.26168
458	-3.23e-06	1.25892	1.26444
459	-3.22e-06	1.25892	1.26444
460	-3.21e-06	1.2603	1.2603
461	-3.2e-06	1.2603	1.26168
462	-3.19e-06	1.26168	1.2603
463	-3.18e-06	1.25892	1.2603
464	-3.17e-06	1.2603	1.26444
465	-3.16e-06	1.26306	1.26306
466	-3.15e-06	1.25754	1.2603
467	-3.14e-06	1.26306	1.2603
468	-3.13e-06	1.25754	1.26168
469	-3.12e-06	1.25892	1.26168
470	-3.11e-06	1.2603	1.2603
471	-3.1e-06	1.26168	1.2603
472	-3.09e-06	1.25616	1.2603
473	-3.08e-06	1.25892	1.26306
474	-3.07e-06	1.2603	1.26168
475	-3.06e-06	1.2603	1.26444
476	-3.05e-06	1.25892	1.2603
477	-3.04e-06	1.25478	1.26168
478	-3.03e-06	1.2603	1.26444
479	-3.02e-06	1.26168	1.25754
480	-3.01e-06	1.25754	1.2603
481	-3e-06	1.2603	1.26306
482	-2.99e-06	1.25754	1.26168
483	-2.98e-06	1.25616	1.26306
484	-2.97e-06	1.25892	1.2603
485	-2.96e-06	1.25754	1.26306
486	-2.95e-06	1.2603	1.26444
487	-2.94e-06	1.26168	1.26306
488	-2.93e-06	1.26306	1.26168
489	-2.92e-06	1.2603	1.26444
490	-2.91e-06	1.25754	1.26306
491	-2.9e-06	1.2603	1.2603
492	-2.89e-06	1.26168	1.2603
493	-2.88e-06	1.2603	1.26306
494	-2.87e-06	1.25892	1.26168
495	-2.86e-06	1.2603	1.2603
496	-2.85e-06	1.25892	1.2603
497	-2.84e-06	1.25754	1.26306
498	-2.83e-06	1.26306	1.2603
499	-2.82e-06	1.2603	1.26168
500	-2.81e-06	1.25892	1.26306
501	-2.8e-06	1.2603	1.26306
502	-2.79e-06	1.25754	1.2603
503	-2.78e-06	1.2603	1.26306
504	-2.77e-06	1.2603	1.26168
505	-2.76e-06	1.26444	1.26168
506	-2.75e-06	1.25892	1.26168
507	-2.74e-06	1.25754	1.26168
508	-2.73e-06	1.25892	1.26444
509	-2.72e-06	1.25754	1.26306
510	-2.71e-06	1.2603	1.26168
511	-2.7e-06	1.2603	1.26306
512	-2.69e-06	1.2603	1.26168
513	-2.68e-06	1.2603	1.2603
514	-2.67e-06	1.25616	1.26306
515	-2.66e-06	1.25892	1.2603
516	-2.65e-06	1.2603	1.26168
517	-2.64e-06	1.25754	1.26306
518	-2.63e-06	1.25754	1.26306
519	-2.62e-06	1.25616	1.26168
520	-2.61e-06	1.25892	1.26168
521	-2.6e-06	1.2603	1.26168
522	-2.59e-06	1.25892	1.26168
523	-2.58e-06	1.26168	1.26306
524	-2.57e-06	1.25892	1.2603
525	-2.56e-06	1.25892	1.2603
526	-2.55e-06	1.26168	1.25892
527	-2.54e-06	1.2603	1.2603
528	-2.53e-06	1.26168	1.26168
529	-2.52e-06	1.25892	1.26168
530	-2.51e-06	1.25892	1.26168
531	-2.5e-06	1.26168	1.26168
532	-2.49e-06	1.26168	1.2603
533	-2.48e-06	1.26168	1.26444
534	-2.47e-06	1.25892	1.26582
535	-2.46e-06	1.2603	1.25892
536	-2.45e-06	1.2603	1.26582
537	-2.44e-06	1.26168	1.26306
538	-2.43e-06	1.25892	1.25754
539	-2.42e-06	1.26444	1.26858
540	-2.41e-06	1.2603	1.25754
541	-2.4e-06	1.2603	1.26306
542	-2.39e-06	1.26168	1.26444
543	-2.38e-06	1.26168	1.25616
544	-2.37e-06	1.2603	1.26168
545	-2.36e-06	1.26168	1.26444
546	-2.35e-06	1.2603	1.2603
547	-2.34e-06	1.26306	1.26444
548	-2.33e-06	1.25754	1.25892
549	-2.32e-06	1.2603	1.26306
550	-2.31e-06	1.26168	1.26168
551	-2.3e-06	1.2603	1.25616
552	-2.29e-06	1.26306	1.26168
553	-2.28e-06	1.26306	1.26306
554	-2.27e-06	1.25892	1.25892
555	-2.26e-06	1.25892	1.2603
556	-2.25e-06	1.25616	1.2603
557	-2.24e-06	1.25754	1.2603
558	-2.23e-06	1.26168	1.26444
559	-2.22e-06	1.25754	1.25754
560	-2.21e-06	1.25754	1.25892
561	-2.2e-06	1.2603	1.26858
562	-2.19e-06	1.2603	1.26306
563	-2.18e-06	1.26168	1.2603
564	-2.17e-06	1.26168	1.26444
565	-2.16e-06	1.2603	1.26168
566	-2.15e-06	1.2603	1.26168
567	-2.14e-06	1.26168	1.26306
568	-2.13e-06	1.26168	1.2603
569	-2.12e-06	1.2603	1.26444
570	-2.11e-06	1.26444	1.26306
571	-2.1e-06	1.25616	1.25892
572	-2.09e-06	1.26168	1.26444
573	-2.08e-06	1.26168	1.26444
