281.48,20.1944,177.029
281.805,20.1788,177.016
282.129,20.1885,176.92
282.454,20.1932,176.99
282.78,20.1886,176.994
283.106,20.1861,177.011
283.432,20.1838,176.941
283.758,20.1734,176.954
284.085,20.1803,176.832
284.413,20.174,176.93
284.74,20.1832,176.902
285.068,20.1889,176.847
285.397,20.1858,176.874
285.726,20.2015,176.842
286.055,20.1966,176.803
286.384,20.1904,176.783
286.714,20.1993,176.803
287.045,20.1846,176.802
287.375,20.1953,176.834
287.706,20.1973,176.923
288.038,20.1814,176.863
288.37,20.1816,176.829
288.702,20.194,176.775
289.035,20.1967,176.831
289.368,20.1858,176.845
289.701,20.1819,176.778
290.035,20.1852,176.754
290.369,20.1831,176.67
290.703,20.1793,176.72
291.038,20.187,176.721
291.374,20.1939,176.718
291.709,20.1915,176.645
292.045,20.1928,176.697
292.382,20.1896,176.758
292.719,20.1817,176.669
293.056,20.1884,176.667
293.394,20.1926,176.618
293.732,20.1868,176.553
294.07,20.1858,176.612
294.409,20.2018,176.623
294.748,20.1815,176.622
295.088,20.1835,176.685
295.428,20.1907,176.552
295.768,20.1896,176.616
296.109,20.1908,176.568
296.45,20.1815,176.5
296.792,20.186,176.602
297.134,20.1963,176.478
297.476,20.18,176.518
297.819,20.1815,176.521
298.162,20.1839,176.499
298.505,20.2002,176.536
298.849,20.1851,176.462
299.193,20.1772,176.543
299.538,20.1912,176.527
299.883,20.1872,176.511
300.229,20.1847,176.486
300.575,20.189,176.418
300.921,20.1898,176.578
301.268,20.18,176.399
301.615,20.1827,176.422
301.962,20.1883,176.394
302.31,20.194,176.394
302.659,20.1897,176.419
303.007,20.1766,176.392
303.356,20.179,176.361
303.706,20.1822,176.428
304.056,20.1944,176.364
304.406,20.1959,176.311
304.757,20.1953,176.352
305.108,20.1978,176.256
305.459,20.1822,176.346
305.811,20.1954,176.328
306.164,20.1905,176.354
306.516,20.196,176.279
306.87,20.1853,176.293
307.223,20.1794,176.26
307.577,20.1881,176.274
307.931,20.1771,176.285
308.286,20.1897,176.274
308.641,20.1893,176.313
308.997,20.1891,176.247
309.353,20.1975,176.182
309.709,20.2009,176.233
310.066,20.18,176.208
310.424,20.1867,176.27
310.781,20.186,176.232
311.139,20.1827,176.259
311.498,20.1999,176.249
311.857,20.1952,176.058
312.216,20.1876,176.165
312.576,20.1793,176.051
312.936,20.1964,176.141
313.296,20.1847,176.056
313.657,20.1878,176.116
314.019,20.1931,176.116
314.38,20.1903,176.118
314.743,20.1846,176.075
315.105,20.1979,176.091
315.468,20.1873,176.152
315.832,20.1982,176.085
316.196,20.1899,176.062
316.56,20.1911,176.034
316.925,20.1964,175.979
317.29,20.202,176.066
317.655,20.1922,175.994
318.021,20.1938,176.121
318.388,20.2067,175.997
318.755,20.1895,175.949
319.122,20.1914,175.947
319.489,20.1962,175.982
319.858,20.1885,175.941
320.226,20.1891,175.897
320.595,20.2044,175.921
320.964,20.1921,175.996
321.334,20.1866,175.937
321.704,20.204,175.909
322.075,20.1886,175.92
322.446,20.183,175.927
322.818,20.1961,175.809
323.19,20.1797,175.777
323.562,20.2022,175.769
323.935,20.195,175.802
324.308,20.1925,175.871
324.682,20.186,175.843
325.056,20.1951,175.837
325.43,20.1974,175.754
325.805,20.1826,175.847
326.18,20.1788,175.781
326.556,20.1975,175.863
326.933,20.1821,175.804
327.309,20.1862,175.794
327.686,20.1932,175.823
328.064,20.1971,175.76
328.442,20.1928,175.737
328.82,20.2028,175.733
329.199,20.1885,175.76
329.578,20.1977,175.719
329.958,20.1884,175.697
330.338,20.1906,175.712
330.719,20.1944,175.623
331.1,20.1958,175.694
331.481,20.1832,175.694
331.863,20.1838,175.738
332.246,20.1886,175.613
332.628,20.1991,175.585
333.012,20.1909,175.604
333.395,20.2038,175.633
333.779,20.1918,175.628
334.164,20.2084,175.621
334.549,20.1831,175.645
334.934,20.1942,175.58
335.32,20.1897,175.523
335.707,20.1935,175.582
336.093,20.1887,175.476
336.481,20.1753,175.459
336.868,20.1919,175.537
337.256,20.1933,175.475
337.645,20.1763,175.552
338.034,20.1806,175.5
338.423,20.1792,175.439
338.813,20.1866,175.459
339.204,20.1941,175.549
339.595,20.1788,175.515
339.986,20.1759,175.485
340.377,20.2017,175.44
340.77,20.1798,175.415
341.162,20.1907,175.408
341.555,20.1883,175.414
341.949,20.1739,175.343
342.343,20.182,175.467
342.737,20.1932,175.384
343.132,20.1861,175.35
343.527,20.1804,175.333
343.923,20.1944,175.315
344.32,20.1872,175.35
344.716,20.1885,175.365
345.113,20.196,175.317
345.511,20.1823,175.328
345.909,20.1815,175.307
346.308,20.1843,175.343
346.707,20.1857,175.222
347.106,20.1853,175.164
347.506,20.1863,175.239
347.906,20.1608,175.205
348.307,20.1781,175.288
348.708,20.1835,175.263
349.11,20.1987,175.21
349.512,20.1997,175.2
349.915,20.1849,175.179
350.318,20.1822,175.174
350.722,20.1795,175.137
351.126,20.1649,175.109
351.531,20.1805,175.109
351.936,20.188,175.184
352.341,20.1845,175.112
352.747,20.1804,175.177
353.153,20.168,175.158
353.56,20.1741,175.171
353.968,20.172,175.081
354.375,20.1805,174.975
354.784,20.1868,175.083
355.192,20.1792,175.213
355.602,20.1787,175.068
356.011,20.1707,175.064
356.422,20.1638,175.051
356.832,20.1832,175.028
357.243,20.1614,175.072
357.655,20.1872,175.046
358.067,20.1811,175.051
358.48,20.1632,175.074
358.893,20.1696,175.027
359.306,20.1764,174.945
359.72,20.1758,174.944
360.134,20.1744,174.968
360.549,20.1635,174.788
360.965,20.1836,174.954
361.381,20.1879,174.884
361.797,20.1814,174.784
362.214,20.1664,174.919
362.631,20.1609,174.999
363.049,20.1687,174.84
363.467,20.184,174.863
363.886,20.1585,174.814
364.305,20.1899,174.757
364.725,20.1771,174.826
365.145,20.1886,174.779
365.566,20.1784,174.775
365.987,20.1764,174.813
366.409,20.1722,174.841
366.831,20.1614,174.799
367.254,20.1679,174.714
367.677,20.1833,174.826
368.1,20.1562,174.763
368.524,20.1716,174.786
368.949,20.1643,174.709
369.374,20.1679,174.72
369.8,20.1695,174.6
370.226,20.1601,174.657
370.652,20.1815,174.579
371.079,20.1874,174.683
371.507,20.1524,174.64
371.935,20.173,174.627
372.363,20.1664,174.66
372.792,20.1658,174.544
373.222,20.1721,174.628
373.652,20.164,174.638
374.082,20.177,174.505
374.513,20.1646,174.506
374.945,20.1561,174.559
375.377,20.1732,174.566
375.809,20.177,174.526
376.242,20.1635,174.493
376.676,20.1541,174.569
377.11,20.167,174.537
377.544,20.1491,174.406
377.979,20.1641,174.608
378.415,20.1758,174.453
378.851,20.1672,174.514
379.287,20.1537,174.575
379.724,20.1711,174.447
380.162,20.1592,174.53
380.6,20.1631,174.407
381.038,20.1629,174.344
381.477,20.1574,174.326
381.917,20.1526,174.303
382.357,20.1555,174.498
382.797,20.1704,174.381
383.238,20.1577,174.308
383.68,20.1563,174.421
384.122,20.1602,174.452
384.564,20.1569,174.483
385.007,20.15,174.28
385.451,20.1602,174.3
385.895,20.1568,174.381
386.34,20.1526,174.305
386.785,20.1528,174.338
387.23,20.1588,174.243
387.677,20.1535,174.313
388.123,20.1556,174.311
388.57,20.1633,174.143
389.018,20.1718,174.288
389.466,20.157,174.225
389.915,20.1522,174.143
390.364,20.153,174.183
390.814,20.1428,174.259
391.264,20.1547,174.186
391.715,20.1495,174.261
392.166,20.1284,174.14
392.618,20.1383,174.098
393.071,20.1388,174.226
393.523,20.1471,174.054
393.977,20.1445,174.108
394.431,20.144,174.184
394.885,20.1477,174.058
395.34,20.1418,174.165
395.796,20.1454,174.138
396.252,20.1434,174.221
396.708,20.163,174.106
397.165,20.1567,173.993
397.623,20.1453,174.128
398.081,20.1615,174.12
398.54,20.1442,174.016
398.999,20.15,173.904
399.458,20.1454,174.034
399.919,20.1442,173.919
400.379,20.1636,173.965
400.841,20.1426,174.053
401.303,20.1404,174.026
401.765,20.1664,173.943
402.228,20.1424,173.898
402.691,20.146,173.977
403.155,20.1503,174.002
403.62,20.138,173.904
404.085,20.1661,173.979
404.55,20.1664,174
405.016,20.1371,173.804
405.483,20.1356,173.794
405.95,20.142,173.793
406.418,20.1464,173.978
406.886,20.1384,173.823
407.355,20.1366,173.819
407.824,20.1478,173.873
408.294,20.1567,173.872
408.765,20.1522,173.836
409.235,20.153,173.819
409.707,20.1407,173.797
410.179,20.1324,173.778
410.652,20.1442,173.764
411.125,20.1463,173.777
411.598,20.14,173.736
412.073,20.136,173.678
412.547,20.1543,173.847
413.023,20.1198,173.754
413.499,20.1402,173.772
413.975,20.1397,173.784
414.452,20.1289,173.626
414.929,20.1326,173.714
415.407,20.157,173.644
415.886,20.1308,173.581
416.365,20.1409,173.488
416.845,20.1099,173.839
417.325,20.1587,173.57
417.806,20.1331,173.392
418.287,20.148,173.617
418.769,20.1341,173.662
419.252,20.1427,173.638
419.735,20.145,173.517
420.218,20.1404,173.425
420.703,20.1318,173.591
421.187,20.1522,173.376
421.673,20.1113,173.403
422.158,20.1392,173.528
422.645,20.1433,173.509
423.132,20.1262,173.483
423.619,20.1456,173.5
424.107,20.1328,173.559
424.596,20.1327,173.417
425.085,20.1307,173.482
425.575,20.1182,173.468
426.065,20.128,173.565
426.556,20.1567,173.366
427.047,20.1211,173.514
427.539,20.1233,173.485
428.032,20.1348,173.4
428.525,20.1435,173.336
429.019,20.1273,173.398
429.513,20.1361,173.315
430.008,20.1254,173.243
430.504,20.1399,173.438
431,20.124,173.371
431.496,20.1236,173.391
431.993,20.1105,173.38
432.491,20.1341,173.294
432.989,20.1298,173.241
433.488,20.1444,173.233
433.988,20.1374,173.14
434.488,20.1119,173.299
434.988,20.1594,173.089
435.489,20.1473,173.189
435.991,20.1429,173.182
436.493,20.1203,173.291
436.996,20.1463,173.233
437.5,20.1481,173.209
438.004,20.1429,173.209
438.508,20.1492,173.122
439.014,20.1384,173.104
439.519,20.1423,173.088
440.026,20.1516,173.066
440.533,20.1403,173.199
441.04,20.1453,173.156
441.549,20.1508,172.956
442.057,20.1382,173.15
442.567,20.1466,173.08
443.076,20.1429,173.056
443.587,20.1396,173.071
444.098,20.1342,172.922
444.61,20.1635,173.021
445.122,20.1541,173.142
445.635,20.1008,172.858
446.148,20.1361,173.111
446.662,20.1302,172.991
447.177,20.1361,172.996
447.692,20.1465,172.946
448.208,20.1288,172.878
448.724,20.1331,172.925
449.241,20.1255,172.867
449.759,20.1426,172.779
450.277,20.1131,172.688
450.796,20.1446,172.799
451.315,20.1279,172.724
451.835,20.1427,172.753
452.356,20.1427,172.894
452.877,20.1288,172.812
453.399,20.1417,173.007
453.921,20.1251,172.902
454.444,20.1387,172.833
454.968,20.1322,172.837
455.492,20.153,172.594
456.017,20.1484,172.81
456.542,20.1441,172.783
457.068,20.1151,172.727
457.595,20.1459,172.78
458.122,20.1299,172.72
458.65,20.1335,172.708
459.178,20.1278,172.609
459.707,20.1424,172.648
460.237,20.1135,172.648
460.767,20.1381,172.738
461.298,20.1186,172.512
461.829,20.1436,172.561
462.361,20.142,172.526
462.894,20.151,172.563
463.427,20.1452,172.637
463.961,20.1437,172.42
464.496,20.1419,172.457
465.031,20.141,172.625
465.567,20.1474,172.415
466.103,20.126,172.291
466.64,20.1136,172.474
467.178,20.1499,172.578
467.716,20.1498,172.452
468.255,20.12,172.445
468.794,20.1309,172.351
469.335,20.1364,172.466
469.875,20.136,172.344
470.417,20.1324,172.394
470.959,20.1406,172.258
471.501,20.143,172.352
472.044,20.1505,172.239
472.588,20.1526,172.279
473.133,20.1496,172.25
473.678,20.1178,172.197
474.224,20.1267,172.399
474.77,20.1165,172.179
475.317,20.1163,172.186
475.865,20.1214,172.334
476.413,20.1512,172.572
476.962,20.1332,172.137
477.511,20.1384,172.363
478.062,20.133,172.421
478.612,20.1514,172.264
479.164,20.1282,172.364
479.716,20.1366,172.254
480.268,20.1116,172.263
480.822,20.1257,172.091
481.376,20.1428,172.148
481.93,20.1281,172.44
482.486,20.1406,171.974
483.042,20.1259,172.319
483.598,20.1249,171.976
484.155,20.1155,171.988
484.713,20.1307,172.213
485.272,20.1301,172.004
485.831,20.1296,172.017
486.39,20.1189,172.097
486.951,20.124,172.083
487.512,20.1291,172.052
488.073,20.1533,172.127
488.636,20.1276,171.812
489.199,20.1677,171.892
489.762,20.1179,171.873
490.327,20.1206,172.038
490.892,20.1375,172.034
491.457,20.1276,171.849
492.023,20.1184,171.912
492.59,20.1262,172.011
493.158,20.1147,171.952
493.726,20.1237,171.922
494.295,20.1275,171.748
494.864,20.0961,171.802
495.434,20.1202,171.754
496.005,20.1389,171.735
496.577,20.1142,171.831
497.149,20.1318,171.704
497.722,20.0986,171.704
498.295,20.1023,171.812
498.869,20.123,171.623
499.444,20.1186,172.002
500.019,20.1337,171.603
500.595,20.1475,171.641
501.172,20.1319,171.67
501.75,20.1063,171.63
502.328,20.1414,171.765
502.906,20.1138,171.789
503.486,20.1243,171.748
504.066,20.1372,171.694
504.647,20.1264,171.61
505.228,20.1344,171.62
505.81,20.1205,171.639
506.393,20.0981,171.62
506.976,20.1352,171.725
507.561,20.095,171.556
508.145,20.1237,171.733
508.731,20.097,171.634
509.317,20.0986,171.522
509.904,20.1128,171.632
510.491,20.1209,171.443
511.079,20.1075,171.516
511.668,20.1115,171.503
512.258,20.1166,171.537
512.848,20.0989,171.618
513.439,20.1343,171.603
514.03,20.0962,171.366
514.622,20.131,171.516
515.215,20.0922,171.485
515.809,20.0994,171.326
516.403,20.0929,171.352
516.998,20.1116,171.528
517.594,20.1096,171.427
518.19,20.1044,171.425
518.787,20.1127,171.341
519.385,20.1103,171.4
519.983,20.1251,171.482
520.582,20.1329,171.368
521.182,20.123,171.472
521.783,20.1287,171.321
522.384,20.094,171.343
522.986,20.0877,171.256
523.588,20.1182,171.291
524.192,20.1073,171.285
524.795,20.1162,171.176
525.4,20.1115,171.223
526.005,20.0898,171.213
526.611,20.1306,171.287
527.218,20.107,171.313
527.826,20.0828,171.13
528.434,20.0976,171.007
529.043,20.1042,170.975
529.652,20.1224,171.196
530.262,20.0962,170.995
530.873,20.0884,171.065
531.485,20.0917,171.076
532.097,20.1016,171.13
532.71,20.0942,171.075
533.324,20.1053,171.047
533.939,20.1176,171.131
534.554,20.1238,170.948
535.17,20.0657,171.086
535.786,20.1172,171.003
536.403,20.1014,171.129
537.021,20.0834,170.929
537.64,20.0828,171.056
538.26,20.1075,171.003
538.88,20.0918,170.935
539.501,20.0955,170.883
540.122,20.099,171.007
540.744,20.0935,171.109
541.367,20.099,171.004
541.991,20.1043,170.755
542.616,20.0981,170.987
543.241,20.0819,170.909
543.867,20.1079,170.861
544.493,20.0841,170.912
545.121,20.0846,170.824
545.749,20.089,170.921
546.377,20.0948,170.732
547.007,20.0928,170.778
547.637,20.0877,170.715
548.268,20.0663,170.702
548.9,20.0809,170.879
549.532,20.0717,170.587
550.165,20.0685,170.779
550.799,20.0673,170.613
551.434,20.1047,170.659
552.069,20.0803,170.703
552.705,20.0744,170.764
553.342,20.0852,170.552
553.98,20.0944,170.529
554.618,20.0832,170.608
555.257,20.0908,170.628
555.897,20.1145,170.763
556.537,20.0478,170.6
557.178,20.0832,170.416
557.82,20.0844,170.465
558.463,20.0666,170.503
559.106,20.087,170.356
559.75,20.0647,170.48
560.395,20.0679,170.569
561.041,20.0707,170.412
561.687,20.0816,170.399
562.335,20.0674,170.463
562.982,20.074,170.509
563.631,20.1096,170.323
564.28,20.0473,170.312
564.931,20.0559,170.485
565.581,20.0578,170.427
566.233,20.0864,170.231
566.885,20.0832,170.49
567.539,20.065,170.484
568.192,20.0684,170.423
568.847,20.0819,170.274
569.502,20.0747,170.421
570.159,20.0689,170.256
570.815,20.0742,170.315
571.473,20.0445,170.138
572.132,20.0843,169.977
572.791,20.0814,170.136
573.451,20.064,170.36
574.111,20.0923,170.118
574.773,20.0498,170.344
575.435,20.0429,170.174
576.098,20.0906,170.141
576.762,20.0686,170.225
577.426,20.0746,170.158
578.092,20.075,170.192
578.758,20.0728,170.104
579.424,20.0647,170.15
580.092,20.0339,170.229
580.76,20.1061,170.125
581.429,20.0876,169.865
582.099,20.0869,170.083
582.77,20.0548,170.228
583.441,20.0781,169.943
584.114,20.0445,169.96
584.787,20.0446,169.979
585.46,20.0685,169.858
586.135,20.0604,169.895
586.81,20.0605,169.905
587.486,20.0567,170.025
588.163,20.0583,169.921
588.841,20.0784,170.085
589.519,20.0718,169.668
590.198,20.0845,170.031
590.878,20.0739,169.797
591.559,20.0715,169.693
592.241,20.0459,169.783
592.923,20.0481,169.773
593.606,20.0478,169.77
594.29,20.0654,169.728
594.975,20.0709,169.774
595.66,20.0669,169.865
596.347,20.0723,169.727
597.034,20.0414,169.926
597.721,20.0362,169.709
598.41,20.0854,169.774
599.1,20.0574,169.464
599.79,20.0537,169.566
600.481,20.083,169.471
601.173,20.085,169.601
601.865,20.0829,169.709
602.559,20.0705,169.654
603.253,20.0524,169.534
603.948,20.05,169.583
604.644,20.0677,169.677
605.34,20.0575,169.592
606.038,20.0726,169.583
606.736,20.0466,169.75
607.435,20.027,169.581
608.135,20.0409,169.691
608.836,20.0565,169.679
609.537,20.066,169.645
610.239,20.0472,169.578
610.943,20.0588,169.26
611.646,20.0634,169.574
612.351,20.0617,169.495
613.057,20.0721,169.36
613.763,20.0525,169.425
614.47,20.0545,169.469
615.178,20.05,169.331
615.887,20.0645,169.571
616.596,20.0858,169.385
617.307,20.0304,169.306
618.018,20.0706,169.147
618.73,20.0765,169.361
619.443,20.0275,169.18
620.157,20.0799,169.237
620.871,20.0608,169.15
621.586,20.0541,169.135
622.303,20.0325,169.277
623.02,20.0753,169.256
623.737,20.0498,169.213
624.456,20.0425,169.268
625.175,20.0004,169.269
625.896,20.0734,168.997
626.617,20.073,168.991
627.339,20.0766,168.979
628.062,20.0613,168.899
628.785,20.0614,169.227
629.51,20.026,169.166
630.235,20.0374,168.947
630.961,20.0257,169.188
631.688,20.0659,169.038
632.416,20.0469,168.915
633.144,20.0467,169.064
633.874,20.0489,168.992
634.604,20.0378,168.961
635.335,20.0358,168.694
636.067,20.0773,169.134
636.8,20.0345,169.14
637.534,20.0557,169.146
638.268,20.023,168.91
639.004,20.0195,168.807
639.74,20.069,168.934
640.477,20.0458,169.059
641.215,20.0397,168.977
641.954,20.0541,168.833
642.693,20.0302,168.902
643.434,20.0409,168.849
644.175,20.0432,168.822
644.917,20.0373,168.7
645.66,20.0542,169.019
646.404,20.0676,168.558
647.149,20.0652,168.683
647.895,20.0169,168.976
648.641,20.0545,168.526
649.388,20.0206,168.905
650.136,20.0064,168.83
650.886,20.0382,168.772
651.635,20.0379,168.808
652.386,20.0318,168.718
653.138,20.0359,168.635
653.89,20.0352,168.603
654.644,20.0238,168.595
655.398,20.0342,168.586
656.153,20.0682,168.724
656.909,20.0405,168.76
657.666,19.9916,168.419
658.424,20.0173,168.296
659.182,20.0484,168.282
659.942,20.0549,168.363
660.702,20.0369,168.197
661.463,20.0506,168.574
662.225,20.0116,168.611
662.988,20.0139,168.53
663.752,20.0299,168.56
664.517,20.0363,168.414
665.282,20.0079,168.382
666.049,20.015,168.346
666.816,20.0347,168.588
667.585,20.0027,168.484
668.354,20.0269,168.549
669.124,20.0176,167.993
669.895,20.0423,168.162
670.667,20.0307,168.443
671.439,19.9783,168.333
672.213,20.0049,168.285
672.987,20.0211,168.378
673.763,19.9985,168.296
674.539,20.0334,168.224
675.316,20.0022,168.196
676.094,20.0309,168.144
676.873,20.0144,168.111
677.653,20.0226,168.149
678.434,19.9737,168.04
679.215,19.9921,167.93
679.998,20.0546,168.136
680.781,20.0503,168.222
681.566,19.9813,168.033
682.351,20.0031,168.158
683.137,20.033,167.816
683.924,20.0095,167.855
684.712,20.0386,167.971
685.501,20.0359,167.922
686.291,19.9977,168.077
687.082,20.0202,167.989
687.873,20.0101,168.042
688.666,20.0172,167.89
689.459,20.0103,167.898
690.253,19.9676,167.802
691.049,19.9793,167.85
691.845,19.9793,167.963
692.642,19.9933,167.585
693.44,20.0288,167.909
694.239,19.9676,167.749
695.039,20.0216,167.52
695.84,20.0187,167.689
696.641,19.9939,167.608
697.444,20.0251,167.713
698.247,20.0021,167.597
699.052,20.0066,167.782
699.857,19.9944,167.638
700.664,20.0097,167.703
701.471,20.007,167.644
702.279,20.0085,167.418
703.088,20.0198,167.309
703.898,19.9741,167.725
704.709,20.0152,167.856
705.521,20.0284,167.552
706.334,20.0192,167.356
707.148,19.9822,167.306
707.963,19.975,167.676
708.778,19.9786,167.345
709.595,20.0335,167.52
710.412,20.0182,167.378
711.231,20.0176,167.538
712.05,19.9954,167.275
712.871,19.9966,167.267
713.692,19.9767,167.466
714.514,20.0015,167.014
715.337,19.9654,167.327
716.162,19.9929,166.965
716.987,20.0181,167.569
717.813,19.9605,167.504
718.64,20.0129,167.006
719.468,19.992,167.04
720.297,20.0041,167.062
721.127,19.9634,167.14
721.957,20.0154,167.309
722.789,19.9998,167.328
723.622,20.0024,167.084
724.456,19.9857,167.245
725.29,19.9924,167.011
726.126,19.9868,167.176
726.963,19.9963,167.115
727.8,19.9848,166.832
728.639,19.9522,166.89
729.478,19.9886,166.696
730.319,20.0159,167.19
731.16,19.9857,167.297
732.002,20.0073,166.783
732.846,20.0236,166.942
733.69,20.0098,167.187
734.535,19.9906,167.15
735.382,19.9668,167.04
736.229,20.0015,166.787
737.077,19.9976,166.901
737.926,19.9961,166.807
738.777,19.97,166.914
739.628,19.9657,166.847
740.48,19.9901,166.794
741.333,19.9365,166.733
742.187,19.997,166.615
743.042,19.9846,166.603
743.898,20.0165,166.629
744.755,19.9341,166.757
745.614,20.0165,166.934
746.473,19.9836,166.444
747.333,19.9438,166.624
748.194,19.9489,166.648
749.056,19.9931,166.56
749.919,19.9749,166.645
750.783,19.948,166.573
751.648,19.9678,166.524
752.514,19.9643,166.644
753.381,19.9534,166.631
754.249,19.9623,166.583
755.118,19.9936,166.404
755.988,19.98,166.345
756.859,19.9382,166.723
757.731,20.0051,166.497
758.604,19.9943,166.478
759.478,19.9869,166.438
760.353,19.9199,166.63
761.229,19.9918,166.509
762.106,19.9927,166.557
762.984,19.9614,166.318
763.863,19.9244,166.544
764.743,19.9669,166.171
765.624,19.9459,166.464
766.506,19.9641,166.317
767.389,19.9658,166.313
768.273,19.9426,166.351
769.159,19.9664,166.369
770.045,19.9336,166.05
770.932,19.957,165.92
771.82,19.9789,166.321
772.709,19.988,166.077
773.6,19.9794,166.413
774.491,19.9954,166.367
775.383,19.9452,165.884
776.277,19.9068,166.165
777.171,19.9215,166.329
778.066,19.9729,166.222
778.963,19.9631,166.144
779.86,19.9283,165.953
780.759,19.9248,166.07
781.658,19.9333,165.96
782.559,19.9367,166.045
783.461,19.9496,165.98
784.363,19.9931,165.829
785.267,19.9429,166.324
786.172,19.9742,166.229
787.077,19.9041,165.777
787.984,19.9722,165.59
788.892,19.9693,165.643
789.801,19.8884,165.825
790.711,19.9281,165.68
791.622,19.9568,165.641
792.534,19.9707,165.858
793.447,19.909,165.94
794.361,19.947,165.963
795.276,19.9097,165.794
796.193,19.9585,165.869
797.11,19.958,165.689
798.028,19.952,165.712
798.948,19.9508,165.734
799.868,19.9247,165.789
800.79,19.961,165.94
801.713,19.8988,165.502
802.636,19.9026,165.83
803.561,19.9295,165.358
804.487,19.9096,165.811
805.414,19.9908,165.602
806.342,19.8914,165.702
807.271,19.895,165.48
808.201,19.9278,165.799
809.132,19.9327,165.765
810.064,19.9328,165.318
810.997,19.8935,165.62
811.932,19.926,165.61
812.867,19.9528,165.576
813.804,19.9332,165.618
814.741,19.9471,165.377
815.68,19.9319,165.363
816.62,19.9119,165.634
817.561,19.9661,165.214
818.503,19.9418,165.059
819.446,19.8793,165.392
820.39,19.9228,165.628
821.335,19.8851,165.292
822.281,19.9839,165.442
823.229,19.9528,164.966
824.177,19.8994,164.933
825.127,19.8872,165.399
826.077,19.9522,165.345
827.029,19.8966,165.419
827.982,19.9526,165.115
828.936,19.8988,165.231
829.891,19.9217,165.263
830.847,19.9186,165.101
831.804,19.9631,165.064
832.763,19.9631,165.043
833.722,19.8746,165.18
834.683,19.9194,165.305
835.644,19.8875,165.143
836.607,19.9499,164.767
837.571,19.9506,164.687
838.536,19.8623,164.747
839.502,19.8632,164.775
840.469,19.9268,165.283
841.438,19.9506,164.857
842.407,19.9117,164.642
843.378,19.9367,164.666
844.349,19.9257,164.676
845.322,19.9326,164.836
846.296,19.8702,164.821
847.271,19.9238,164.715
848.247,19.9202,164.836
849.225,19.9231,164.74
850.203,19.8946,164.799
851.183,19.8675,164.486
852.163,19.8558,164.613
853.145,19.8716,164.395
854.128,19.9355,164.658
855.112,19.9052,164.314
856.097,19.8835,164.292
857.084,19.9175,164.256
858.071,19.8958,164.388
859.06,19.8497,164.745
860.049,19.8473,164.689
861.04,19.8721,164.846
862.032,19.8509,164.474
863.026,19.9259,164.484
864.02,19.903,164.302
865.015,19.8832,164.307
866.012,19.8644,164.514
867.01,19.8887,164.365
868.009,19.8868,164.345
869.009,19.8845,164.479
870.01,19.8848,164.62
871.012,19.8508,164.271
872.016,19.9041,164.104
